Date,Machine_ID,Load_cells,Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature(°C),Hydraulic_Oil_Temperature(°C),Proximity_sensors,Spindle_Vibration(µm),Tool_Vibration(µm),Spindle_Speed(RPM),Voltage(volts),Torque,Cutting_Force(kN),Downtime
7/3/2022,PRIMA-13-L1-Unit1,7.418192137,9.925705445,5.228382625,7.42072125,30.50512778,60,20.7680993,1.76753241,16.62108271,60.81861789,300,17,16.25612457,NON_FAILURE
8/3/2022,PRIMA-13-L1-Unit1,6.912002061,7.685431294,3.798860663,4,14.64598322,48.31369389,9.546908684,2,10.85384185,54.55085239,160,74.32248907,9.43498656,NON_FAILURE
8/3/2022,PRIMA-13-L1-Unit1,6.641016539,8.352877465,4.231594235,9,25.13837363,35,16.26953681,1.775612587,12.88645192,55.13978116,160,144.5234271,18.84700038,NON_FAILURE
8/3/2022,PRIMA-13-L1-Unit1,5.88083715,20.91102963,5.210337888,4.988244779,27.71579936,35.94586805,20.11462224,0.602739274,8.928342547,90,300,216.1383581,11.72356075,NON_FAILURE
8/3/2022,PRIMA-13-L1-Unit1,6.764857971,16.52994595,3.360618159,7.380833185,10.59363524,35.59774696,26.69445565,1.936850544,8.240534743,40,160,231.6191661,12.64404465,NON_FAILURE
8/3/2022,PRIMA-13-L1-Unit1,6.412908648,5,5.164677779,7.497969548,12.40812301,50.1764719,11.43829375,2,8.809156224,90,160,147.2945675,15.34513804,NON_FAILURE
8/3/2022,PRIMA-13-L1-Unit1,,6.48799496,3.517473074,7.169041771,23.93285755,44.45912581,,0.79316309,3.44886279,40,300,207.3053967,16.88860738,NON_FAILURE
8/3/2022,PRIMA-13-L1-Unit1,4.708077659,25.49894406,6.129159319,8.66020811,16.19010084,60,9.037798064,0.807154921,33.29448234,40,160,144.8835055,10.41448878,NON_FAILURE
9/3/2022,PRIMA-13-L1-Unit1,1.774678602,3.695700304,6.98206969,7.788927373,2.405217336,56.7642448,2.272036261,0.006317233,0.819179596,26.44322609,246.8693514,242.8916932,39.95966662,FAILURE
9/3/2022,PRIMA-13-L1-Unit1,4.372242832,17.83954893,4.331633368,7.252073026,14.87345925,53.17186022,25.98448492,0.938689507,10.68789403,81.68693604,300,139.8640833,21.12098681,NON_FAILURE
9/3/2022,PRIMA-13-L1-Unit1,6.625311584,10.00096429,4.583481831,8.393523472,26.3474964,58.31030558,15.82354558,2,39.47394814,55.28791412,160,192.3622878,14.74677723,NON_FAILURE
9/3/2022,PRIMA-13-L1-Unit1,4.679488336,10.52102088,5.081342845,6.790329538,28.11180425,46.6512143,23.80625644,1.352250955,10.50781047,40,160,226.744651,16.36467283,NON_FAILURE
9/3/2022,PRIMA-13-L1-Unit1,6.028244287,16.97159373,3.204973742,6.337892264,5.537530948,50.48142629,24.26408711,0.962296003,22.96769683,40,195.4806877,186.2398387,16.39023073,NON_FAILURE
9/3/2022,PRIMA-13-L1-Unit1,6.319563874,29.61478236,4.075805433,8.953353331,15.8525306,51.22930837,9.296043574,0.370884646,7.83724417,75.97038723,160,172.2439595,12.74021513,NON_FAILURE
9/3/2022,PRIMA-13-L1-Unit1,7.518752914,13.89359653,3.966614193,6.541119487,28.53869133,60,28.78421574,0.897164558,38.85651139,90,300,158.966315,16.32714995,NON_FAILURE
10/3/2022,PRIMA-13-L1-Unit1,8.749208212,19.18346502,3.045950398,6.975791198,22.61450175,51.9549838,18.84017555,1.019027246,8.893974915,40,160,291.2785864,14.02249678,NON_FAILURE
10/3/2022,PRIMA-13-L1-Unit1,2.165247984,3.360298551,6.730600801,14.8380867,3.203391866,57.42377989,2.614568723,0.004482648,0.690197477,15.56767151,253.3111624,97.96649853,14.36152369,FAILURE
10/3/2022,PRIMA-13-L1-Unit1,6.324597419,5,3.151896397,7.369677473,11.53857769,52.70653033,14.89470497,1.215136359,10.61784507,40,300,151.9171956,16.888646,NON_FAILURE
10/3/2022,PRIMA-13-L1-Unit1,6.723097902,5,4.472480962,7.8610488,29.74766911,44.50849521,19.68729586,2,42.96240971,61.94832898,160,185.9571777,19.45220417,NON_FAILURE
10/3/2022,PRIMA-13-L1-Unit1,4,24.35230409,4.814599061,7.8850144,10.16753362,47.96353404,13.64032289,2,41.19048083,90,160,17,15.73192902,NON_FAILURE
10/3/2022,PRIMA-13-L1-Unit1,5.633737961,25.62070809,5.205060729,5.709595165,29.08569114,47.18568326,30,0.088209861,41.49536735,40,160,208.6150496,18.44892469,NON_FAILURE
10/3/2022,PRIMA-13-L1-Unit1,6.751071929,61.79478574,5.878880377,7.082757337,15.47197228,49.86570749,14.37478424,0.350551629,50,40,252.1326813,158.1842734,13.79787365,NON_FAILURE
10/3/2022,PRIMA-13-L1-Unit1,6.459784639,8.249652421,4.476585216,4.137253275,35,56.7247516,18.80538785,0.51603586,43.43321561,40,160,171.8580087,19.13744289,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,5.780939336,18.12654242,5.971357162,5.868580856,20.62111813,48.9539327,20.96860256,0.027868267,4.466259235,70.62923537,160,139.6719475,14.31849007,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,7.07471631,5.168411781,4.219475708,8.401964536,8.726552713,35.49470922,12.40835998,0.925797727,28.33048159,40,300,229.7874013,15.18391598,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,7.451318333,5,4.85646952,5.215443799,28.51234712,49.56874163,24.03008579,1.635005013,29.66625859,40,160,173.4826317,7.468915001,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,6.556207201,7.282038177,5.203058228,9,28.69915053,44.70828453,13.32733112,0.412520068,21.56050341,40,160,235.9613235,21.33864932,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,7.362218089,5,5.15397778,8.624414825,16.74694712,53.82391705,18.35840707,1.367740068,30.29261097,40.95563313,203.7861445,119.9675978,15.195131,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,6.595899901,13.32884139,5.937380457,9,35,49.01787071,19.63282528,1.028166298,33.7317484,40,280.6168903,198.5734182,,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,6.58513523,29.12295959,4.10683841,8.047100972,25.75749276,52.90567378,14.16431111,2,13.38553762,90,300,230.7678036,15.1642189,NON_FAILURE
11/3/2022,PRIMA-13-L1-Unit1,3.589408429,1.118906136,5.183261454,5.176890501,2.761862366,39.80524699,4.282733163,0.001272991,0.312665823,16.43365991,246.95872,271.0663398,14.59926927,FAILURE
12/3/2022,PRIMA-13-L1-Unit1,6.847379054,8.599206682,3.717187433,7.584302523,9.904458809,47.40594728,8.454944951,2,13.04661364,40,160,156.5557136,16.95413068,NON_FAILURE
12/3/2022,PRIMA-13-L1-Unit1,2.449090581,3.852369768,4.918968886,7.652530418,2.780463138,57.21612154,1.873338663,0.004865346,0.364671765,18.74711087,194.2070804,234.6438368,39.23408774,FAILURE
12/3/2022,PRIMA-13-L1-Unit1,6.092228347,12.67908872,4.797323246,6.311721904,31.26587098,44.3567958,17.21216956,0.102207136,28.39669532,40,300,98.39165872,11.87695336,NON_FAILURE
12/3/2022,PRIMA-13-L1-Unit1,7.396319696,8.700697424,5.028853173,8.482191411,16.95381506,49.24950027,19.3286388,1.155092015,36.40815455,40,300,96.00450796,20.56720644,NON_FAILURE
12/3/2022,PRIMA-13-L1-Unit1,5.018439877,5,3.822948943,8.137865217,33.5516009,43.77594509,18.17233981,2,49.83348969,70.05358273,300,140.0094453,13.90780517,NON_FAILURE
12/3/2022,PRIMA-13-L1-Unit1,5.744458383,6.413765278,5.896155716,5.727580294,21.55491449,43.91766023,20.2823212,0.42458111,26.81063044,71.81245084,300,166.615799,15.07383628,NON_FAILURE
12/3/2022,PRIMA-13-L1-Unit1,9,33.88979304,3.209000279,8.310069098,31.7127223,42.65029471,18.73659462,0.472158718,26.66490595,63.88857785,160,193.9439355,13.39745138,NON_FAILURE
13-03-2022,PRIMA-13-L1-Unit1,7.070713379,5,3.056305401,6.238769802,27.15145298,51.90712386,24.595123,1.180651968,39.78413489,63.00438063,160,273.3507601,18.16810352,NON_FAILURE
13-03-2022,PRIMA-13-L1-Unit1,5.660976169,6.894984584,6.792015117,9,27.14618412,43.01297536,12.82835861,0.741840378,26.49802814,90,160,206.1062209,11.41945979,NON_FAILURE
13-03-2022,PRIMA-13-L1-Unit1,5.21856083,11.31171043,5.229627466,8.857354338,16.22178947,55.71356643,19.6072365,1.211057021,50,90,300,142.6970666,15.18544366,NON_FAILURE
13-03-2022,PRIMA-13-L1-Unit1,7.930005926,28.35139144,3.768035347,7.086659107,19.77124916,55.55774573,30,0.203845988,6.305197738,40,160,193.0639009,16.72347747,NON_FAILURE
13-03-2022,PRIMA-13-L1-Unit1,6.374166588,11.58407309,5.938783725,8.447179677,5,45.67550051,18.97311664,1.36262843,11.59357153,51.71088908,160,43.12516788,20.31754427,NON_FAILURE
13-03-2022,PRIMA-13-L1-Unit1,4,5,6.8465333,9,14.45707549,48.92796165,17.71645413,1.279790561,21.99070733,59.40805498,204.2449587,113.6052263,11.42554451,NON_FAILURE
13-03-2022,PRIMA-13-L1-Unit1,4.509381384,11.80750535,6.937163167,7.78906952,20.00377782,44.19115834,15.09075193,0.054962893,21.12486866,40,207.3026527,17,14.02186624,NON_FAILURE
14-03-2022,PRIMA-13-L1-Unit1,9,5,6.072275304,9,27.68297485,46.58000198,19.24910193,2,1.337373699,40,291.1732771,192.4605954,19.77966905,NON_FAILURE
14-03-2022,PRIMA-13-L1-Unit1,1.705181092,4.223842183,4.857503919,11.57473104,1.385094735,52.96795509,2.864429129,0.004436291,0.30651196,24.48577767,190.0143842,34.6973412,19.11271961,FAILURE
14-03-2022,PRIMA-13-L1-Unit1,6.633806825,8.8087914,6.327933061,6.015726474,21.26235633,53.4760374,10.60941897,2,38.83182542,40,300,56.03250048,15.09730238,NON_FAILURE
14-03-2022,PRIMA-13-L1-Unit1,6.034046946,5,3.591965278,7.586368012,25.83053185,37.76988548,10.54726308,0.220988467,37.82682945,40,160,161.3605617,11.6150681,NON_FAILURE
14-03-2022,PRIMA-13-L1-Unit1,7.802323214,13.70988737,3.896211746,6.828251163,15.30522805,35,8.558697219,1.004795231,23.50566875,40,160,222.9964322,14.3478174,NON_FAILURE
14-03-2022,PRIMA-13-L1-Unit1,6.882618781,5,4.983815589,9,19.08930511,45.98373632,30,0.019677344,20.86377767,40,300,300,18.29257602,NON_FAILURE
14-03-2022,PRIMA-13-L1-Unit1,7.878597779,13.34851542,6.477010815,8.037599779,7.075601105,37.08433708,15.62300178,2,30.62027433,81.21132034,160,300,10.01167338,NON_FAILURE
15-03-2022,PRIMA-13-L1-Unit1,7.082812139,19.36554875,6.100095879,6.877588143,24.78177625,45.56626297,16.59461063,1.23274558,1,40,160,255.4356922,13.21800363,NON_FAILURE
15-03-2022,PRIMA-13-L1-Unit1,4.494487457,13.20077386,4.445530038,6.762818766,33.41147592,40.01073406,12.54182374,0.227073966,16.08483324,40,160,207.6293941,16.13771085,NON_FAILURE
15-03-2022,PRIMA-13-L1-Unit1,4,27.67316896,4.212052602,8.253137113,35,60,20.66141397,0.69759673,19.46234168,47.30507799,300,162.8412864,11.51546504,NON_FAILURE
15-03-2022,PRIMA-13-L1-Unit1,5.718710881,5.246210085,3.749834372,6.707211776,21.50200254,49.31556213,15.0597441,2,28.89360943,90,300,109.7947315,13.22577308,NON_FAILURE
15-03-2022,PRIMA-13-L1-Unit1,1.454709166,3.392747034,5.619004133,13.96370586,3.449430221,37.71147614,4.252713315,0.002425545,0.403546415,20.38583272,240.2554705,45.25074721,15.45634444,FAILURE
15-03-2022,PRIMA-13-L1-Unit1,5.949754562,22.86078414,5.454790172,7.556164916,27.56187355,45.81161662,17.88219367,0.761263945,8.247498116,40,171.4782215,215.7631584,20.20016743,NON_FAILURE
15-03-2022,PRIMA-13-L1-Unit1,6.645287317,43.09044849,3.864963131,9,13.04307033,55.50471869,17.80737364,2,30.35294676,40,160,206.725812,12.72749164,NON_FAILURE
15-03-2022,PRIMA-13-L1-Unit1,6.705945745,5,3.634056659,7.507607018,10.05480888,45.96085681,20.40370924,1.739872306,31.03799945,90,224.417381,182.1393021,20.47209978,NON_FAILURE
16-03-2022,PRIMA-13-L1-Unit1,7.925024921,5,3.111772757,5.661789977,26.26143391,46.6969096,14.48122974,0.110741955,1,69.83621385,162.6446652,204.9527404,16.8396178,NON_FAILURE
16-03-2022,PRIMA-13-L1-Unit1,7.14934706,7.869661413,3.919051407,8.510584062,11.94831464,46.57587646,18.49123035,2,40.09363234,40,160,128.0694529,20.18176455,NON_FAILURE
16-03-2022,PRIMA-13-L1-Unit1,8.048790542,5,5.120088162,7.157812943,29.29222955,48.36856889,13.78898341,1.919181923,30.734389,40,160,162.9780015,16.37307373,NON_FAILURE
16-03-2022,PRIMA-13-L1-Unit1,6.42056053,,3.419090584,7.283349888,21.25281125,51.34126218,18.82251219,1.021970804,37.48336058,40,265.2631673,179.663407,14.46814185,NON_FAILURE
16-03-2022,PRIMA-13-L1-Unit1,2.955745028,4.37921729,4.736978401,9.603831049,4.375106471,50.97952706,2.198071395,0.00174969,0.425754219,29.76138266,199.8198396,210.3460727,37.90116547,FAILURE
16-03-2022,PRIMA-13-L1-Unit1,8.239358836,37.9544146,3.18763546,8.186037025,25.53333,48.82173354,11.45251862,1.562893287,27.29565882,90,300,17,17.16047432,NON_FAILURE
16-03-2022,PRIMA-13-L1-Unit1,6.969979253,10.72951409,4.96742788,9,33.94483308,53.66299131,15.3431756,0.541995235,3.990734871,40,240.1533076,47.88052328,12.72540258,NON_FAILURE
17-03-2022,PRIMA-13-L1-Unit1,7.601487293,10.36725752,6.492274253,8.142987814,35,51.33882687,13.55253197,1.233576878,44.91554833,90,300,300,20.08602971,NON_FAILURE
17-03-2022,PRIMA-13-L1-Unit1,6.394892013,5,4.639284298,8.344198586,29.28264669,57.24174646,26.41148813,0.107102674,11.09057384,40,300,53.28106033,13.80845823,NON_FAILURE
17-03-2022,PRIMA-13-L1-Unit1,5.790056122,35.40015358,3.353437449,6.715337017,8.88012168,43.82278947,10.19871783,0.779064961,39.99804568,90,300,89.68261518,8.859872407,NON_FAILURE
17-03-2022,PRIMA-13-L1-Unit1,9,5,5.282778987,6.125492274,12.25014454,50.48804766,5,1.042417036,10.78065976,51.78561048,300,117.2458944,20.55352197,NON_FAILURE
17-03-2022,PRIMA-13-L1-Unit1,4.063289026,5,5.104426479,6.976522418,15.61244589,38.42173603,14.30446335,2,18.84240737,40,160,260.7669124,21.19870847,NON_FAILURE
17-03-2022,PRIMA-13-L1-Unit1,2.908235107,4.254812628,5.799890859,12.54228397,3.572162814,49.91722181,4.218244828,0.00651296,0.276536162,21.91934938,198.2090927,79.26165981,20.59773446,FAILURE
17-03-2022,PRIMA-13-L1-Unit1,7.138596202,9.162416217,6.203930844,8.684191899,30.04693192,57.75724036,9.371788556,0.149406654,32.33976219,40.44046679,228.3054767,225.989344,11.79579744,NON_FAILURE
17-03-2022,PRIMA-13-L1-Unit1,4.917709107,7.300629931,5.517624731,4.750952049,20.69230705,56.34490786,29.92006939,0.868478663,22.39603403,90,160,244.0561026,13.60933679,NON_FAILURE
18-03-2022,PRIMA-13-L1-Unit1,6.418720146,9.392429244,5.703517037,7.835853475,33.10844547,38.37404307,5,0.383454881,1.723198153,40,300,17,15.28460508,NON_FAILURE
18-03-2022,PRIMA-13-L1-Unit1,8.032511628,5,5.878509221,5.729458507,9.032155553,41.62978376,14.89658108,0.040820389,23.37606039,40,160,152.7192306,12.93613938,NON_FAILURE
18-03-2022,PRIMA-13-L1-Unit1,6.159352887,5,4.886121011,7.017423009,32.00757689,35,18.41448685,0.312766629,9.008740222,40,160,105.6407667,20.19678164,NON_FAILURE
18-03-2022,PRIMA-13-L1-Unit1,7.536972415,6.955415062,5.143571173,6.456357231,35,55.7951274,,0.42398228,41.46887368,40,300,112.2534651,17.46040991,NON_FAILURE
18-03-2022,PRIMA-13-L1-Unit1,5.561513034,10.15081749,6.013567308,7.107187971,19.60783091,38.52969704,15.53305949,0.67635321,14.42588665,40,300,147.7036557,19.32912664,NON_FAILURE
18-03-2022,PRIMA-13-L1-Unit1,1.414718714,2.302722658,4.745743008,11.68976963,2.41364859,37.11316442,2.367779145,0.008694091,0.26328779,19.15201302,172.9228035,46.36361023,11.38193423,FAILURE
18-03-2022,PRIMA-13-L1-Unit1,6.847356414,11.53693808,4.368043121,7.92707721,8.120095589,59.14925184,5,0.922111021,26.86924426,90,160,110.4361895,16.76678063,NON_FAILURE
18-03-2022,PRIMA-13-L1-Unit1,9,9.486249434,3.804573582,5.379663622,14.92956862,60,26.56949487,0.638204144,35.64482841,55.70622149,163.0138153,215.4089446,14.24670468,NON_FAILURE
19-03-2022,PRIMA-13-L1-Unit1,5.856221073,8.827606567,6.0597954,7.811113141,19.36940742,42.22745914,30,0.694712445,9.736036977,40,160,182.1321892,13.16765593,NON_FAILURE
19-03-2022,PRIMA-13-L1-Unit1,8.556211499,5,5.523401088,6.699078296,23.1758293,56.65735778,23.90310514,0.812255409,17.10999432,40,300,202.2870034,16.85836532,NON_FAILURE
19-03-2022,PRIMA-13-L1-Unit1,6.751111105,17.89932391,3.808764379,7.995845504,12.06926533,59.62862488,12.31094554,2,5.980328548,58.686305,300,252.9831794,15.90341375,NON_FAILURE
19-03-2022,PRIMA-13-L1-Unit1,6.286200215,14.80441235,3.585026471,6.783993828,5,51.5934497,20.49910896,0.108913615,26.57808275,40,160,17,13.14074452,NON_FAILURE
19-03-2022,PRIMA-13-L1-Unit1,4.588043888,5,4.640935694,8.111947955,22.32431939,44.80449331,11.73057888,0.126834277,21.47574104,40,160,244.8906889,12.88806057,NON_FAILURE
19-03-2022,PRIMA-13-L1-Unit1,4.88460838,5,3.836411271,8.312935516,33.73332567,54.39640342,5.837923656,1.841308563,30.52402132,40,300,116.2919267,16.58599758,NON_FAILURE
20-03-2022,PRIMA-13-L1-Unit1,8.180118783,5,4.556665308,5.034200311,35,51.86281741,22.98682334,1.065859234,17.22617559,40,160,142.2161428,13.32344915,NON_FAILURE
20-03-2022,PRIMA-13-L1-Unit1,5.819423016,12.59056845,6.278361514,7.123302614,23.15653118,42.79998555,21.86210604,2,44.94513164,82.11107477,160,85.43069509,17.71199504,NON_FAILURE
20-03-2022,PRIMA-13-L1-Unit1,3.481885058,2.469561369,6.601653679,5.737571613,2.716144156,58.02585269,2.022757759,0.00580233,0.250022696,32.08510808,186.0459001,239.2836161,19.59818333,FAILURE
20-03-2022,PRIMA-13-L1-Unit1,8.599985761,6.064102201,6.905685802,8.202834127,33.5766634,49.48427922,17.33909871,2,24.96137576,40,226.4640075,134.5545655,19.33705859,NON_FAILURE
20-03-2022,PRIMA-13-L1-Unit1,6.689301893,10.21058641,3.111499082,6.8790708,21.20249028,45.4994608,17.9040098,0.430949546,44.11682427,90,300,70.73825905,17.92692064,NON_FAILURE
20-03-2022,PRIMA-13-L1-Unit1,5.195427091,5,3.891350999,7.87084197,8.452590966,46.38022862,27.32359787,1.513320513,1,90,300,112.552389,14.51191855,NON_FAILURE
20-03-2022,PRIMA-13-L1-Unit1,6.976746952,33.98997503,4.125098489,7.971897412,22.59140735,45.77064659,30,2,41.02818019,40,184.7305179,192.4815459,9.506954454,NON_FAILURE
20-03-2022,PRIMA-13-L1-Unit1,5.448053439,33.39442581,4.293195723,7.110301441,22.50792864,48.12396834,30,1.237122158,1,40,160,142.1704754,16.5144226,NON_FAILURE
21-03-2022,PRIMA-13-L1-Unit1,8.23505061,6.858016796,4.279658119,4.830022012,11.6776426,55.4582645,15.23790864,0.249063462,36.39882579,40,160,167.4432263,13.96392389,NON_FAILURE
21-03-2022,PRIMA-13-L1-Unit1,4,31.3240949,3.7918116,7.792043132,19.82789239,48.91788445,20.36721258,0.636313934,40.58065626,90,267.0557697,239.9354625,16.45399073,NON_FAILURE
21-03-2022,PRIMA-13-L1-Unit1,1.556435675,3.159449068,5.317810494,8.782749297,4.481518884,38.75102151,2.025591497,0.006716492,0.549675173,26.69792388,209.6112137,216.254433,15.7324047,FAILURE
21-03-2022,PRIMA-13-L1-Unit1,5.328043279,17.00492002,5.403265976,4.556572909,22.12858046,35.21259006,13.70774535,0.063898281,36.10374945,40,300,94.12884868,11.38919931,NON_FAILURE
21-03-2022,PRIMA-13-L1-Unit1,5.976239526,23.9214588,5.358186852,6.737177677,11.34707539,47.61551653,14.64927824,0.123266773,33.17176312,90,160,211.8788689,17.35677919,NON_FAILURE
21-03-2022,PRIMA-13-L1-Unit1,7.024743509,5,6.002281244,9,17.09272049,50.11355133,22.81557475,0.347340511,33.75161249,40,300,130.6468787,10.74995078,NON_FAILURE
21-03-2022,PRIMA-13-L1-Unit1,7.036621167,14.53089203,3.987703135,9,23.4953726,41.0644486,23.28691496,1.095326067,26.63652132,40,167.7202545,153.35977,10.95125125,NON_FAILURE
22-03-2022,PRIMA-13-L1-Unit1,5.114540642,16.64219175,3.596483415,9,11.68302932,48.39025615,14.64042069,2,24.4367278,40,300,147.5327541,16.79159846,NON_FAILURE
22-03-2022,PRIMA-13-L1-Unit1,6.71475509,29.84230239,6.531409834,8.046027645,26.54951769,49.87445466,13.76145865,1.081381708,25.33678329,40,222.5749624,241.014884,17.79510915,NON_FAILURE
22-03-2022,PRIMA-13-L1-Unit1,7.624004953,5,3.586924321,9,22.19525917,52.96462236,20.20242171,0.0393243,22.22417857,40,160,106.556323,15.98218649,NON_FAILURE
22-03-2022,PRIMA-13-L1-Unit1,6.961382494,5,4.812185989,8.003681415,10.55753292,46.84619705,21.12433933,2,22.93331647,43.00069906,300,223.9744639,18.50675721,NON_FAILURE
22-03-2022,PRIMA-13-L1-Unit1,5.749677508,7.983659501,4.988899921,7.389533001,22.26514634,53.61465121,25.78502574,0.746298269,22.56618065,40,300,221.5348527,13.45058752,NON_FAILURE
22-03-2022,PRIMA-13-L1-Unit1,7.661183321,25.83336539,3.823839216,8.862647444,23.3767991,45.33584198,25.66682832,0.611485733,21.62309166,40,300,126.3702063,15.12942316,NON_FAILURE
22-03-2022,PRIMA-13-L1-Unit1,3.50060888,4.473682679,5.15934381,8.158436155,2.486461543,36.14655244,1.585969845,0.002356931,0.277733812,38.41434683,209.5497919,195.396415,17.65592706,FAILURE
22-03-2022,PRIMA-13-L1-Unit1,7.565175434,5,6.229451227,8.301005234,20.64149268,46.58423355,9.839229421,0.64744333,11.99719373,90,165.9512134,201.3549545,12.38816769,NON_FAILURE
23-03-2022,PRIMA-13-L1-Unit1,6.555770624,9.775855528,4.281125747,7.938776872,13.95125184,50.74174046,12.72419954,0.876014798,38.28265785,43.73854192,160,235.5488717,16.25077043,NON_FAILURE
23-03-2022,PRIMA-13-L1-Unit1,6.359646153,5,4.273919437,7.717342004,20.84215622,45.86454405,7.862215105,0.653496995,5.738862731,40,160,168.6442549,17.98698436,NON_FAILURE
23-03-2022,PRIMA-13-L1-Unit1,4.076756582,8.962870964,3.222423605,5.702925576,17.98009082,58.04618183,7.984331603,0.67064565,36.63800271,40,300,45.47431257,15.14492031,NON_FAILURE
23-03-2022,PRIMA-13-L1-Unit1,2.794321529,2.957803804,5.196977382,8.804922083,3.514410351,56.59067411,4.08112382,0.004602174,0.273885212,37.83334729,249.3124177,284.5304501,22.25783121,FAILURE
23-03-2022,PRIMA-13-L1-Unit1,4.926744729,24.15751644,3.2336233,9,20.42982767,52.8568687,15.02700174,0.523073855,16.02586772,57.35575988,160,119.352516,19.40151393,NON_FAILURE
23-03-2022,PRIMA-13-L1-Unit1,7.905985499,5,3.906048794,4.814261989,26.65495996,43.57859433,6.633291758,0.162132992,34.29881432,86.50487376,160,59.26018186,13.55233665,NON_FAILURE
23-03-2022,PRIMA-13-L1-Unit1,6.823258851,17.06229727,5.048320832,6.199271906,30.56188825,49.85921087,8.316032406,0.876700017,26.52247893,40,160,30.2147712,13.06245427,NON_FAILURE
24-03-2022,PRIMA-13-L1-Unit1,7.1517334,6.098980682,3.057177968,7.629928647,15.171597,35,23.39693978,1.102995295,32.05267613,40,160,62.24938567,17.11778539,NON_FAILURE
24-03-2022,PRIMA-13-L1-Unit1,4.641079463,10.38242151,4.089958078,9,17.27603802,46.58775347,7.562114142,2,28.11232279,90,160,243.6898142,12.00467709,NON_FAILURE
24-03-2022,PRIMA-13-L1-Unit1,5.819351774,12.20482895,6.10088847,7.251238822,23.64388642,43.72909354,17.48718827,0.069477609,20.51797299,40,300,174.5232909,8.629980356,NON_FAILURE
24-03-2022,PRIMA-13-L1-Unit1,6.338653063,61.91377124,5.803260406,6.822476278,11.55690291,44.58145058,10.92069848,0.794190322,50,90,300,267.3102085,11.75112887,NON_FAILURE
24-03-2022,PRIMA-13-L1-Unit1,6.654176509,5,5.254053645,5.4694377,25.41097756,37.70051559,6.273793125,0.511925571,23.24426035,40,300,98.01491497,10.10061681,NON_FAILURE
24-03-2022,PRIMA-13-L1-Unit1,6.742424834,53.61975229,5.623366019,8.75550663,24.00993964,58.56875692,5,2,32.17061274,40,258.9878485,169.657643,16.31184066,NON_FAILURE
24-03-2022,PRIMA-13-L1-Unit1,7.61790928,37.70710673,4.453190321,9,28.39337554,37.43449993,5,0.471751572,15.39854953,40,160,147.4264511,12.94537089,NON_FAILURE
25-03-2022,PRIMA-13-L1-Unit1,6.987758703,5,3.076678176,8.185246349,21.25149181,50.20173106,15.91644698,0.044720894,12.66015929,40,160,86.62374543,14.60573895,NON_FAILURE
25-03-2022,PRIMA-13-L1-Unit1,9,6.265979876,6.849997257,6.032004232,28.88754875,48.4307415,17.81587243,0.928291737,7.190462908,40,160,68.89743069,22.12409529,NON_FAILURE
25-03-2022,PRIMA-13-L1-Unit1,3.23714895,1.115344448,5.328222921,12.1425829,1.964445451,58.49105698,3.436896785,0.005792584,0.363090397,35.57274925,180.5136537,129.9171667,24.49346125,FAILURE
25-03-2022,PRIMA-13-L1-Unit1,6.886922555,5,4.444113055,8.431599055,11.41937309,56.49417145,18.35911684,0.377972482,9.614082671,40,160,121.3183927,16.74360367,NON_FAILURE
25-03-2022,PRIMA-13-L1-Unit1,5.753011658,5.963770672,3.079969966,5.269421458,19.88988325,54.90772206,15.50750323,2,13.81264057,40,175.4851628,152.1929256,16.65606506,NON_FAILURE
25-03-2022,PRIMA-13-L1-Unit1,4,5,5.779773845,9,35,45.92053487,14.70105474,1.33144969,26.51467183,40,160,104.4373139,18.69364714,NON_FAILURE
25-03-2022,PRIMA-13-L1-Unit1,7.723509554,23.38983664,3.094103213,6.733322351,12.66401266,36.7956199,13.40571657,1.27957314,8.913666674,86.22739298,269.7185025,216.5585362,17.65963623,NON_FAILURE
25-03-2022,PRIMA-13-L1-Unit1,5.805671207,46.15374775,4.870456907,5.408934075,5,46.58498525,16.04318716,0.124900119,28.5824181,90,300,227.6481623,12.41627045,NON_FAILURE
26-03-2022,PRIMA-13-L1-Unit1,4,47.74400973,3.393971408,6.437090467,23.3545578,45.09917017,13.43971911,0.611687985,25.04380062,40,300,39.02859115,18.12739177,NON_FAILURE
26-03-2022,PRIMA-13-L1-Unit1,4,10.1693432,3.10320197,5.191606268,16.69679896,52.01410038,28.73517804,1.824132688,41.22860069,40,188.4580166,157.8204901,15.6569955,NON_FAILURE
26-03-2022,PRIMA-13-L1-Unit1,7.387721823,14.58181649,4.360092107,9,17.30511591,35.7035245,15.18840516,1.281299526,16.98742756,40,275.6174535,57.22239524,21.26564179,NON_FAILURE
26-03-2022,PRIMA-13-L1-Unit1,8.105757663,17.60801971,3.89324475,7.601179748,18.06112205,59.92761165,16.44247822,1.080517354,31.71401998,40,160,177.376,12.72245186,NON_FAILURE
